Currency,Chinese yuan,Euro(1),Japanese yen,U.K. pound(1),U.S. dollar,Algerian dinar,Australian dollar(1),Bahrain dinar,Botswana pula(1),Brazilian real,Brunei dollar,Canadian dollar,Chilean peso,Colombian peso,Czech koruna,Danish krone,Hungarian forint,Icelandic krona,Indian rupee,Indonesian rupiah,Iranian rial,Israeli New Shekel,Kazakhstani tenge,Korean won,Kuwaiti dinar,Libyan dinar(2),Malaysian ringgit,Mauritian rupee,Mexican peso,Nepalese rupee,New Zealand dollar(1),Norwegian krone,Omani rial,Pakistani rupee,Peruvian sol,Philippine peso,Polish zloty,Qatari riyal,Russian ruble,Saudi Arabian riyal,Singapore dollar,South African rand,Sri Lankan rupee,Swedish krona,Swiss franc,Thai baht,Trinidadian dollar,Tunisian dinar,U.A.E. dirham,Uruguayan peso,Bolivar Fuerte
15-Jul-20,6.9941,1.1444,107.28,1.26265,1,,0.7,0.0866,5.3485,,1.3534,787.87,"3,638.22",23.235,6.5069,75.3123,3.431,"1,206.40",0.30715,4.2655,40.1204,22.3647,0.6562,9.2865,0.3845,,49.544,3.9117,3.64,70.7998,3.75,1.3912,16.7843,9.0802,0.94055,31.517,6.7292,3.6725,43.924,,,,,,,,,,,,
16-Jul-20,6.998,1.1414,106.95,1.2532,1,128.3787,0.6993,0.0865,5.3554,1.3919,1.3543,,"3,611.61",23.385,6.5229,75.242,3.427,"1,200.70",0.30715,4.2675,40.1452,22.3032,0.6561,9.2998,0.3845,3.495,49.466,3.9422,3.64,71.231,3.75,1.3919,16.65185,9.094,0.9459,31.668,6.7339,3.6725,43.913,,,,,,,,,,,,
17-Jul-20,6.9996,1.1428,107.26,1.25545,1,128.4072,0.6982,0.0864,5.3504,1.3913,1.3574,787.5,"3,627.86",23.351,6.515,75.1015,3.447,"1,204.10",,4.2695,40.1809,22.4897,0.6543,9.275,,,49.544,3.9263,,71.7139,,1.3913,16.66815,9.0757,0.9411,31.702,,,,,,,,,,,,,,,
20-Jul-20,6.9895,1.1448,107.5,1.2604,1,128.2075,0.6987,,5.3629,1.3911,1.3543,787.26,,23.233,6.5059,74.9666,3.431,"1,205.70",0.30705,4.2648,40.2728,22.6278,0.6541,9.2645,0.3845,3.509,49.493,3.8997,3.64,71.9628,3.75,1.3911,16.6721,9.0233,0.93865,31.801,6.7531,3.6725,43.36,,,,,,,,,,,,
21-Jul-20,6.9933,1.1443,107.22,1.2701,1,128.1733,0.704,,5.2277,1.3903,1.3446,786.04,"3,651.93",23.097,6.5061,74.7678,3.421,"1,203.70",0.30705,4.2625,,22.3597,0.6577,9.1701,0.3845,3.491,49.415,3.8812,3.64,70.9668,3.75,1.3903,16.50585,8.9579,0.9375,31.725,6.7525,3.6725,43.082,,,,,,,,,,,,
22-Jul-20,7.0032,1.1578,106.86,1.26945,1,127.9829,0.7152,0.0873,5.1105,1.3833,1.342,777.66,"3,628.20",22.77,6.4296,74.6848,3.419,"1,198.10",0.30665,4.2535,40.3138,22.251,0.6645,9.0985,0.3845,3.502,49.316,3.8534,3.64,70.7881,3.75,1.3833,16.38695,8.8862,0.93245,31.583,6.7628,3.6725,42.622,,,,,,,,,,,,
23-Jul-20,6.9961,1.1569,,1.2713,1,127.9384,0.7151,0.0874,5.1641,1.384,1.3392,769.06,"3,627.28",22.766,6.4335,74.7548,3.421,"1,193.70",0.30655,4.2525,40.3002,22.3627,0.6666,9.1687,,3.514,49.339,3.806,3.64,70.963,,1.384,16.62595,8.8606,0.92715,31.643,6.7722,3.6725,42.532,,,,,,,,,,,,
24-Jul-20,7.0208,1.1608,,1.2733,1,128.1517,0.7086,0.0869,5.214,1.3854,1.3421,767.17,"3,660.15",22.625,6.4126,74.8672,3.42,"1,198.50",,4.2645,40.3501,22.3842,0.6643,9.2137,,3.529,49.411,3.8029,,71.5974,,1.3854,16.77855,8.8738,0.92495,31.738,6.7724,,42.257,,,,,,,,,,,,
27-Jul-20,7.0017,1.176,105.82,1.2873,1,127.9282,0.7129,0.0873,5.1883,1.3791,1.3378,768.63,"3,690.80",22.28,6.3296,74.762,3.413,"1,201.30",0.306,4.2515,40.2777,22.0275,0.6667,9.0717,0.3845,3.524,49.35,3.7643,3.64,71.585,,1.3791,16.4472,8.8059,0.92005,,6.7714,3.6725,42.392,,,,,,,,,,,,
28-Jul-20,7.0076,1.1717,105.33,1.28815,1,127.8248,0.7141,0.0876,5.1771,1.3794,1.3373,768.81,"3,679.17",22.407,6.3522,74.7458,3.415,"1,196.60",0.306,4.2475,40.149,21.9615,0.6694,9.1269,0.3845,,49.223,3.7532,3.64,71.9196,,1.3794,16.59075,8.7717,0.91855,,6.7706,3.6725,42.379,,,,,,,,,,,,
29-Jul-20,6.997,1.1725,104.94,1.2965,1,127.8101,0.7165,0.0876,5.1389,1.378,1.336,767.82,"3,718.69",22.424,6.3477,74.7667,3.409,"1,195.10",,4.249,40.0676,21.9907,0.6657,9.0894,0.3845,,49.201,3.761,3.64,72.2348,,1.378,16.4658,8.7424,0.91735,31.494,6.7461,3.6725,42.505,,,,,,,,,,,,
30-Jul-20,7.0014,1.1743,105.08,1.3014,1,127.9838,0.7159,0.087,5.1831,1.3752,1.3432,759.18,"3,716.89",22.352,6.3379,74.8412,,"1,195.20",,4.2425,39.9864,22.1727,0.6654,9.1299,,3.506,49.217,3.7549,,73.3633,,1.3752,16.79425,8.7727,0.91445,31.415,6.7247,,42.541,,,,,,,,,,,,
31-Jul-20,6.9855,1.1848,104.55,1.3138,1,,0.7213,0.0871,5.2027,,1.3404,754.45,"3,739.49",22.091,6.2831,74.7722,3.408,"1,191.40",,,39.9951,22.2012,0.6701,9.0583,0.3845,3.522,,3.7166,,73.4261,,,16.9745,8.6536,0.90835,31.22,6.7346,,42.376,,,,,,,,,,,,
3-Aug-20,6.9758,1.1726,106.2,1.3014,1,,,0.0861,5.3069,1.376,,757.06,"3,733.08",22.451,6.3505,74.9789,3.415,"1,189.10",,4.2335,39.963,22.614,0.6633,9.1411,,3.538,49.114,3.7499,3.64,74.1586,,1.376,17.26765,8.7839,0.91815,31.227,6.7409,,42.655,,,,,,,,,,,,
4-Aug-20,6.9866,1.1765,106.12,1.3033,1,128.5118,0.7132,0.086,5.3323,1.376,1.3372,761.34,"3,768.39",22.287,6.3291,75.0894,3.424,"1,193.70",0.30585,4.2175,39.9397,22.7845,0.6613,9.1431,,3.546,49.104,3.7364,3.64,73.3806,,1.376,17.45745,8.7193,0.9156,31.123,6.7301,3.6725,42.771,,,,,,,,,,,,
5-Aug-20,6.9514,1.1854,105.6,1.31235,1,128.3438,0.7181,0.0857,5.2754,1.3713,1.3262,767.98,"3,792.98",21.992,6.2855,74.9086,3.412,"1,193.50",0.30565,4.2005,39.9913,22.4068,0.6636,8.9915,,3.545,49.114,3.7143,3.64,73.2806,,1.3713,17.1875,8.7057,0.91025,31.008,6.7575,3.6725,42.553,,,,,,,,,,,,
6-Aug-20,6.9466,1.1843,105.53,1.31715,1,128.1759,0.7207,0.0858,5.3425,1.3696,1.3292,774.82,"3,775.95",22.125,6.2906,74.8591,3.409,"1,190.30",0.30545,4.1875,39.9385,22.3652,0.6641,8.9959,,3.545,49.054,3.724,3.64,73.0397,,1.3696,17.5526,8.6804,0.90855,31.069,6.7574,3.6725,42.718,,,,,,,,,,,,
7-Aug-20,6.9605,1.1817,105.58,1.30775,1,,0.7207,0.0852,5.4221,1.3724,1.3377,777.18,,22.241,6.303,74.9556,3.409,"1,184.30",,4.1975,39.9069,22.4892,0.6683,9.0068,,3.547,49.055,3.7302,,73.6376,,1.3724,17.53135,8.7051,0.9139,31.174,6.7682,,42.642,,,,,,,,,,,,
10-Aug-20,6.9666,1.1763,,1.3025,1,128.5697,0.7165,0.0849,5.3927,,1.3354,784.28,"3,769.67",22.262,6.3316,74.878,3.414,"1,185.90",0.30575,4.194,39.8472,22.485,0.6601,9.036,0.3845,3.556,49.082,3.7393,3.64,73.775,3.75,,,8.7498,0.9183,31.169,6.7432,3.6725,42.461,,,,,,,,,,,,
11-Aug-20,6.9528,1.1783,106.16,1.3089,1,128.726,0.7177,0.0847,5.4279,1.3726,1.3291,796.58,"3,770.22",22.194,6.32,74.8436,3.402,"1,186.70",0.30585,4.1985,39.8294,22.349,0.661,8.967,0.3845,3.56,49.038,3.739,3.64,73.1522,3.75,1.3726,17.48775,8.7457,0.9119,31.109,6.7678,3.6725,42.453,,,,,,,,,,,,
12-Aug-20,6.9474,1.1771,106.6,1.30435,1,128.6913,0.7118,0.0851,5.4545,1.3751,1.3254,793.61,"3,749.30",22.185,6.3267,74.8286,3.406,"1,184.90",0.3061,4.1985,39.9252,22.3457,0.6538,8.9596,0.3845,3.565,48.97,3.7558,3.64,73.2351,3.75,1.3751,17.4339,8.7564,0.9131,,6.7337,3.6725,42.534,,,,,,,,,,,,
13-Aug-20,6.9439,1.1833,106.66,1.31005,1,128.3728,0.7172,0.0855,5.3795,1.3714,1.3217,792.69,"3,755.61",22.082,6.2938,74.8369,3.406,"1,186.00",0.3058,4.1895,39.924,22.2628,0.6576,8.886,0.3845,3.57,48.962,3.7176,3.64,73.6067,3.75,1.3714,17.4648,8.6788,0.9102,31.047,6.7321,3.6725,42.506,,,,,,,,,,,,
14-Aug-20,6.9479,1.1813,106.96,1.31045,1,128.4713,0.7157,0.0855,5.3846,1.3733,1.325,793.32,"3,767.05",22.105,6.3041,74.7721,3.404,"1,183.60",,4.2025,39.894,22.0313,0.6537,8.9226,,3.573,48.89,3.7227,,73.2157,,1.3733,17.44775,8.7102,0.91035,31.066,6.7288,,42.5,,,,,,,,,,,,
17-Aug-20,6.941,1.1853,106.53,1.30865,1,128.2686,0.7183,0.0857,5.4491,1.3697,1.3207,796.73,,22.053,6.2828,74.8464,3.409,,0.3057,4.1875,39.8297,22.057,0.6537,8.8686,0.3845,3.575,48.805,3.7076,3.64,72.9676,3.75,1.3697,17.4497,8.6841,0.90775,31.157,6.7134,3.6725,42.722,,,,,,,,,,,,
18-Aug-20,6.9269,1.1906,105.75,1.316,1,128.0486,0.7225,0.0854,5.4653,1.3676,1.317,803.4,"3,783.15",21.949,6.2545,74.819,3.401,"1,185.80",0.30545,4.188,39.8123,22.1535,0.6548,8.8199,,3.572,48.687,3.6895,3.64,73.4321,3.75,1.3676,17.39595,8.6685,0.90535,31.172,6.7302,3.6725,42.612,,,,,,,,,,,,
19-Aug-20,6.9176,1.1933,105.2,1.3219,1,127.8748,0.7249,0.0859,5.49,1.3654,1.3171,796.23,"3,784.15",21.88,6.2393,74.7608,3.4,"1,185.10",0.3053,4.1825,39.792,22.0527,0.6603,8.8373,0.3845,,48.627,3.6732,3.64,73.2392,3.75,1.3654,17.19335,8.6502,0.90295,31.193,6.735,3.6725,42.874,,,,,,,,,,,,
20-Aug-20,6.9181,1.185,106.09,1.31285,1,,0.7172,0.0858,5.6504,,1.3195,784.25,"3,766.73",21.992,6.2828,75.0062,3.402,"1,182.30",,,39.8195,22.176,0.6558,8.9509,,,48.561,3.7164,3.64,73.7711,3.75,1.3694,17.20635,8.7018,0.9112,31.387,6.7561,3.6725,43.192,,,,,,,,,,,,
21-Aug-20,6.9111,1.1769,105.67,1.3152,1,128.2975,0.7204,0.086,5.6058,1.3667,,785.84,"3,792.13",22.168,6.3252,74.8755,3.404,"1,186.30",,4.177,39.8278,22.0362,0.6537,8.9993,,,,3.7164,,74.0999,,1.3667,17.23295,8.7318,0.9114,31.46,,,,,,,,,,,,,,,
24-Aug-20,6.9145,1.1847,105.79,1.3117,1,128.4076,0.7178,0.0862,5.5948,1.3723,1.3207,790.88,"3,827.27",22.023,6.283,74.8282,3.402,"1,185.30",0.30575,4.1805,39.8224,21.984,0.6542,8.9633,0.3845,3.579,48.654,3.7273,3.64,74.4184,3.75,1.3723,16.9582,8.7737,0.90955,31.574,6.7709,3.6725,42.779,,,,,,,,,,,,
25-Aug-20,6.9106,1.1814,106,1.3129,1,128.3844,0.7174,0.0866,5.5991,1.3692,1.3194,786.17,"3,843.69",22.109,6.2996,74.3952,3.4,"1,190.00",0.30575,4.1715,39.8559,21.9723,0.6537,8.946,0.3845,3.588,48.651,3.7144,3.64,74.5126,3.75,1.3692,16.7751,8.7698,0.90945,31.478,6.7693,3.6725,,,,,,,,,,,,,
26-Aug-20,6.8968,1.1789,106.45,1.3153,1,128.3785,0.7193,0.0867,5.5674,1.3685,1.3155,784.44,"3,867.32",22.272,6.3143,74.3541,3.401,"1,186.30",0.30575,4.17,39.8924,21.9202,0.656,8.9578,0.3845,3.582,48.504,3.7269,3.64,75.5379,3.75,1.3685,16.771,8.7709,0.90885,31.359,6.7736,3.6725,42.702,,,,,,,,,,,,
27-Aug-20,6.8757,1.1806,105.92,1.31885,1,128.2975,0.7237,0.0866,5.595,1.3656,1.3129,786.91,"3,846.64",22.258,6.3043,74.3263,3.369,"1,187.00",0.3056,4.1715,39.8164,22.1168,0.6632,8.9089,0.3845,3.568,48.53,3.7286,3.64,75.2354,3.75,1.3656,16.9222,8.7237,0.90965,31.259,6.7438,3.6725,42.65,,,,,,,,,,,,
28-Aug-20,6.8673,1.1915,106.65,1.33035,1,128.0138,0.7299,0.0866,5.4673,1.3641,1.3097,784.27,"3,820.17",21.989,6.2475,73.3528,3.368,"1,185.70",,4.1745,39.8553,21.8602,0.6649,8.7872,,3.538,48.621,3.6983,,74.6382,,1.3641,16.68715,8.6591,0.90335,31.226,6.7357,,42.501,,,,,,,,,,,,
31-Aug-20,6.8561,1.194,105.37,,1,128.008,0.7354,0.0874,5.4707,1.3579,1.3042,779.92,"3,760.38",21.953,6.2344,73.5951,3.362,"1,185.10",0.3053,,39.8236,21.888,0.6739,8.7563,0.3845,3.542,,3.6924,3.64,73.8039,3.75,1.3579,16.7076,8.6419,0.90475,31.078,,3.6725,42.587,,,,,,,,,,,,
1-Sep-20,6.8185,1.1987,105.87,1.34685,1,127.7242,0.7412,0.087,5.3726,1.357,1.3055,776.46,"3,745.41",21.882,6.2096,72.8204,3.353,"1,183.30",0.3051,4.1475,39.7681,21.7445,0.6758,8.7076,0.3845,3.527,48.483,3.6707,3.64,73.5849,3.75,1.357,16.66,8.6191,0.90415,30.989,6.7225,3.6725,42.502,,,,,,,,,,,,
2-Sep-20,6.8259,1.1861,106.01,1.3364,1,128.4101,0.736,0.0872,5.3735,1.3615,1.3067,770.59,"3,683.28",22.203,6.2737,73.0126,3.366,"1,184.60",0.3054,4.1495,39.7612,21.8393,0.6769,8.7733,0.3845,3.529,48.476,3.7191,3.64,73.8588,3.75,1.3615,16.77715,8.707,0.91045,31.233,6.7175,3.6725,42.673,,,,,,,,,,,,
3-Sep-20,6.8323,1.1813,106.23,1.3252,1,128.6364,0.7306,0.0867,5.3073,1.3625,1.3123,771.45,"3,653.70",22.325,6.2982,73.356,3.368,"1,186.20",0.3057,4.1425,39.7703,21.6383,0.677,8.9152,0.3845,3.538,48.591,3.7337,3.64,75.468,3.75,1.3625,16.7669,8.7337,0.91165,31.341,6.7253,3.6725,42.593,,,,,,,,,,,,
8-Sep-20,6.8311,1.1785,106.3,1.30625,1,128.6887,0.7289,0.087,5.3692,1.3679,1.3191,773.24,"3,702.62",22.503,6.3137,73.4272,3.392,"1,187.20",0.3058,4.1665,39.8718,21.7138,0.669,9.055,0.3845,3.542,48.616,3.7652,3.64,75.9645,3.75,1.3679,16.7211,8.7743,0.91735,31.406,6.7485,3.6725,42.558,,,,,,,,,,,,
9-Sep-20,6.8472,1.1773,105.95,1.2929,1,128.9035,0.7225,0.0862,5.3018,1.3714,1.3173,776.65,"3,757.21",22.532,6.3198,73.6728,3.407,"1,187.90",0.3059,4.1735,,21.5377,0.6621,9.1013,0.3845,3.534,48.626,3.7871,3.64,76.0713,3.75,1.3714,16.7651,8.8236,0.91885,31.392,6.7484,3.6725,42.52,,,,,,,,,,,,
10-Sep-20,6.8415,1.1849,106.2,1.3021,1,128.7004,0.728,0.0871,5.293,1.3676,1.3162,767.87,"3,717.25",22.436,6.2793,73.3541,3.414,"1,189.60",0.3058,4.1655,39.8529,21.2773,0.6678,9.0193,0.3845,3.539,48.615,3.761,3.64,75.5274,3.75,1.3676,16.75585,8.7506,0.9089,31.295,6.7567,3.6725,42.524,,,,,,,,,,,,
11-Sep-20,6.8364,1.1854,106.15,1.2829,1,128.6307,0.7281,0.0866,5.2848,1.3677,,764.99,"3,700.28",22.411,6.2765,73.4737,3.438,"1,185.30",,4.1565,39.8597,21.321,0.6656,9.0289,,,48.579,3.7534,,74.8896,,1.3677,,8.7547,0.90955,31.305,,,,,,,,,,,,,,,
14-Sep-20,6.8297,1.1876,106.15,1.2879,1,128.5262,0.7287,0.0869,5.2978,1.3662,1.3175,768.34,"3,709.00",22.449,6.2646,73.383,3.435,"1,188.30",0.3058,4.1485,39.8401,21.0728,0.6688,9.0041,0.3845,3.565,48.551,3.7522,3.64,74.7148,3.75,1.3662,16.6539,8.7599,0.90665,31.284,6.7451,3.6725,42.488,,,,,,,,,,,,
15-Sep-20,6.7821,1.1892,105.68,1.29125,1,128.4681,0.7328,0.0873,5.2722,1.3613,1.3176,767.01,"3,697.00",22.564,6.256,73.4169,3.422,"1,184.20",0.3056,4.134,39.8043,21.0692,0.6698,8.9945,0.3845,3.548,48.522,3.7445,3.64,75.1884,3.75,1.3613,16.44975,8.7596,0.9055,31.228,6.7433,3.6725,42.442,,,,,,,,,,,,
16-Sep-20,6.763,1.1869,105.28,1.2966,1,128.5029,0.7311,0.0876,5.2526,1.36,1.3168,760.01,"3,683.49",22.503,6.2681,73.7451,3.411,"1,180.50",0.3056,,39.8082,,0.6723,8.9821,0.3845,3.537,48.428,3.7526,3.64,74.9278,3.75,1.36,16.28265,8.7792,0.906,31.172,6.7267,3.6725,42.434,,,,,,,,,,,,
17-Sep-20,6.7677,1.1797,105.05,1.29595,1,128.7583,0.7278,0.0876,5.2587,1.3628,1.32,761.54,"3,703.86",22.669,6.3063,73.7021,3.422,"1,177.80",0.30585,4.147,39.82,20.985,0.669,9.0903,0.3845,3.533,48.394,3.7713,3.64,75.1941,3.75,1.3628,16.34075,8.8276,0.91105,31.195,6.7276,3.6725,42.45,,,,,,,,,,,,
18-Sep-20,6.7596,1.1833,104.82,1.29815,1,128.59,0.732,0.0883,5.2883,1.3563,1.3186,,"3,714.65",22.585,6.2878,73.297,,"1,175.40",,4.1275,39.836,20.9697,0.6773,9.088,,3.523,48.454,3.7585,,75.0319,,1.3563,16.14705,8.7782,0.90965,31.137,6.7492,,42.437,,,,,,,,,,,,
21-Sep-20,6.7695,1.1787,,1.2861,1,128.6423,0.7315,0.088,5.4434,1.3549,1.3293,764.34,"3,725.37",22.897,6.3127,73.3164,3.442,"1,163.60",0.3055,4.1105,39.8533,21.505,0.6769,9.2339,0.3845,3.543,48.41,3.7963,3.64,76.0381,3.75,1.3549,16.67405,8.7679,0.91365,31.078,6.7585,3.6725,42.504,,,,,,,,,,,,
22-Sep-20,6.7958,1.174,,1.2857,1,129.1009,0.7213,0.0863,5.4323,1.3623,1.331,772.83,"3,790.54",23.008,6.3388,73.4951,3.441,"1,160.60",0.30585,4.1365,39.8486,21.5682,0.6671,9.3295,0.3845,3.552,48.367,3.8359,3.64,76.2711,3.75,1.3623,16.63265,8.884,0.91445,31.384,6.766,3.6725,42.422,,,,,,,,,,,,
23-Sep-20,6.7913,1.1692,105.13,1.27245,1,129.2635,0.7135,0.0863,5.5305,1.3665,1.3358,773.4,"3,813.30",23.055,6.3658,73.6273,3.445,"1,163.90",0.3062,4.141,39.912,22.0897,0.6609,9.4028,0.3845,3.566,48.449,3.8399,3.64,76.3545,,1.3665,17.04325,8.9326,0.92045,31.491,6.7672,3.6725,42.373,,,,,,,,,,,,
24-Sep-20,6.8213,1.1645,105.43,1.2754,1,129.4551,0.7042,0.0855,5.5708,1.3747,1.3374,781.44,"3,863.60",23.197,6.3912,73.9246,3.478,"1,164.40",0.3063,4.1635,39.9788,22.3678,0.6541,9.534,0.3845,3.577,48.508,3.8833,3.64,77.178,,1.3747,,9.0404,0.9252,31.609,,3.6725,42.439,,,,,,,,,,,,
25-Sep-20,6.815,1.1634,105.53,1.2701,1,129.3854,0.7061,0.086,5.5661,1.3757,1.3396,788.02,"3,873.80",23.294,6.4006,73.7297,3.467,"1,170.30",,4.1685,,22.4402,0.6552,9.5793,,3.59,48.545,3.9016,,76.8195,,1.3757,17.0658,9.0921,0.9277,31.524,,,42.522,,,,,,,,,,,,
28-Sep-20,6.8239,1.167,105.39,1.2902,1,129.5655,0.7049,0.0859,5.5852,1.3757,1.3378,787.15,"3,867.81",,6.3804,73.5733,,"1,170.50",0.3064,4.167,40.033,22.4573,0.6544,9.4756,0.3845,3.589,48.472,3.9083,3.64,78.6713,3.75,1.3757,17.02465,9.1129,0.92605,31.702,6.7597,3.6725,42.472,,,,,,,,,,,,
29-Sep-20,6.8203,1.1702,105.47,1.28645,1,129.3447,0.7084,0.0857,5.6521,1.3713,1.3391,784.19,"3,859.90",23.203,6.3631,73.8521,3.459,"1,173.50",0.3062,4.1645,40.0649,22.3598,0.6564,9.4465,0.3845,3.592,48.455,3.9228,3.64,79.6845,,1.3713,17.01535,9.04,0.92245,31.7,6.7695,3.6725,42.483,,,,,,,,,,,,
30-Sep-20,6.8086,1.1708,105.79,1.28325,1,129.1416,0.7108,,5.6401,1.3692,1.3339,784.46,"3,878.94",,6.3599,73.7978,3.441,,,4.1585,40.0599,22.1438,0.6603,9.4814,0.3845,3.595,48.465,3.8658,3.64,78.7847,3.75,1.3692,16.84425,8.9883,0.922,31.664,6.7626,3.6725,42.575,,,,,,,,,,,,
1-Oct-20,,1.1752,105.54,1.28365,1,129.1067,0.7188,,5.6435,1.3634,1.3292,788.15,"3,865.47",22.895,6.3326,73.3834,3.427,,,4.148,40.0354,21.9562,0.6619,9.2812,,3.602,48.422,3.8513,3.64,77.2774,3.75,1.3634,16.6079,8.9396,0.91815,31.588,6.728,3.6725,42.533,,,,,,,,,,,,
2-Oct-20,,1.173,105.56,1.2911,1,129.13,0.7139,0.0868,5.6458,1.3658,1.331,785.04,"3,842.34",23.043,6.3439,,3.431,,,4.1605,40.0493,21.7025,0.6639,9.2958,,3.616,48.458,3.8366,,78.0915,,1.3658,16.5695,8.9228,0.921,31.615,6.7216,,42.557,,,,,,,,,,,,
5-Oct-20,,1.1768,105.58,1.29475,1,129.1241,,0.0873,5.6293,1.3625,1.3269,790.81,"3,881.80",23.023,6.3222,73.264,3.422,"1,169.50",0.30605,4.1595,40.0249,21.396,0.6646,9.2501,,3.61,48.463,3.8252,3.64,78.1281,3.75,1.3625,16.4045,8.9123,0.91645,31.508,6.7116,3.6725,42.495,,,,,,,,,,,,
6-Oct-20,,1.1795,105.65,1.29345,1,128.8687,0.7191,0.0871,5.5199,1.3592,1.3272,794.34,"3,843.75",22.917,6.3084,73.3684,3.411,"1,163.40",0.30585,4.15,40.0262,21.4507,0.6654,9.2075,0.3845,3.581,48.428,3.818,3.64,78.5119,3.75,1.3592,16.50215,8.897,0.91505,31.247,6.7188,3.6725,42.49,,,,,,,,,,,,
7-Oct-20,,1.177,105.65,1.28655,1,128.95,0.7124,0.0868,5.6012,1.3619,1.3275,797.35,"3,826.77",22.996,6.3229,73.3603,3.407,"1,160.00",0.30605,4.1595,39.9814,21.493,0.6582,9.2874,0.3845,3.577,48.377,3.8126,3.64,78.0921,3.75,1.3619,16.64015,8.9416,0.9175,31.312,6.721,3.6725,42.512,,,,,,,,,,,,
8-Oct-20,,1.1765,106,1.29005,1,128.9674,0.7145,0.0871,5.6194,1.3592,1.322,795.05,"3,837.79",23.029,6.3258,73.2943,3.394,"1,162.50",0.30605,4.1555,39.9645,21.4318,0.6551,9.268,,,48.444,3.8175,3.64,77.9157,3.75,1.3592,16.59655,8.8673,0.9181,31.207,6.7361,3.6725,42.555,,,,,,,,,,,,
9-Oct-20,6.7153,1.1795,105.96,1.29355,1,128.8165,0.7179,0.0872,5.5387,1.3565,1.3136,797.25,"3,839.73",22.983,6.3096,73.2103,3.381,,,4.1475,40.0266,21.1822,0.6596,9.2092,,3.57,48.377,3.7913,,77.0284,,1.3565,16.48815,8.8505,0.91245,31.12,,,42.566,,,,,,,,,,,,
13-Oct-20,6.7505,1.1787,105.37,1.30575,1,128.828,0.7185,0.0873,5.5854,1.3593,1.3133,796.05,"3,824.25",23.212,6.3148,73.379,3.386,"1,148.30",0.3057,4.155,40.02,21.3677,0.6635,9.1561,0.3845,3.592,48.38,3.7932,3.64,77.2855,3.75,1.3593,16.47035,8.8187,0.91085,,6.7546,3.6725,42.624,,,,,,,,,,,,
14-Oct-20,6.7393,1.175,105.43,1.29505,1,129.0661,0.717,0.0872,5.5669,1.359,1.3139,797.66,"3,856.32",23.244,6.3352,73.4558,3.384,"1,149.50",0.30595,4.146,40.0071,21.2998,0.6661,9.21,0.3845,,48.556,3.8301,3.64,77.2759,3.75,1.359,16.5314,8.834,0.9148,31.187,6.7656,3.6725,42.66,,,,,,,,,,,,
15-Oct-20,6.7271,1.1698,105.24,1.29555,1,129.0196,0.7136,0.087,5.6166,1.3577,1.323,798.56,"3,843.59",23.375,6.3625,73.2677,3.394,"1,145.70",0.30595,4.148,39.9447,21.3832,0.6654,9.3758,0.3845,,48.623,3.8904,3.64,77.9461,3.75,1.3577,16.6831,9.0395,0.91375,31.172,6.7477,3.6725,42.805,,,,,,,,,,,,
16-Oct-20,6.7013,1.1741,105.25,1.2889,1,129.1357,0.7072,0.0867,5.622,1.3612,1.3192,801.91,"3,854.47",23.232,6.3385,73.383,3.383,"1,144.60",,4.1545,39.9959,21.1765,0.6596,9.3323,,,,3.8976,,77.9644,,1.3612,16.51355,8.8603,0.9144,31.201,6.7401,,42.892,,,,,,,,,,,,
19-Oct-20,6.7015,1.1785,105.39,1.29955,1,129.0952,0.7086,0.0871,5.6017,1.3577,1.3165,795.68,"3,846.48",23.204,6.314,73.4189,3.378,"1,145.60",0.30605,4.147,40.026,21.1342,0.6627,9.2889,0.3845,3.586,48.578,3.8761,3.64,77.9241,,1.3577,16.4426,8.834,0.9111,31.216,6.7315,3.6725,42.784,,,,,,,,,,,,
20-Oct-20,6.6838,1.181,105.57,1.2955,1,128.9268,0.7043,0.0871,5.5824,1.3572,1.3138,788.27,"3,842.76",23.064,6.3019,73.3337,3.379,"1,142.20",0.30585,4.1455,40.0877,21.0902,0.6593,9.2886,0.3845,3.584,48.578,3.8926,3.64,77.778,3.75,1.3572,16.53995,8.8387,0.90755,31.246,6.7423,3.6725,42.715,,,,,,,,,,,,
21-Oct-20,6.6523,1.1852,105.23,1.3069,1,128.5726,0.7081,0.0876,5.6,1.3556,1.3122,786.66,"3,830.79",22.937,6.2801,73.4546,3.385,"1,139.70",0.30565,4.145,40.0566,21.064,0.6594,9.2233,0.3845,3.595,48.589,3.8706,3.64,77.0322,3.75,1.3556,16.42695,8.7246,0.90365,31.229,6.7481,3.6725,42.679,,,,,,,,,,,,
22-Oct-20,6.666,1.1821,104.67,1.31015,1,128.4739,0.7093,0.0878,5.5814,1.3564,1.3142,784.07,"3,784.51",23.035,6.2946,73.6557,3.38,"1,133.70",0.30555,4.1495,40.0376,21.03,0.6645,9.2484,0.3845,3.601,48.59,3.8734,3.64,77.0809,3.75,1.3564,16.33025,8.7362,0.90755,31.271,6.7562,3.6725,42.665,,,,,,,,,,,,
23-Oct-20,6.6719,1.1856,104.72,1.3075,1,128.6016,0.7113,0.0878,5.6114,1.3589,1.314,781.41,"3,776.73",22.961,6.2759,73.578,3.378,"1,134.10",,4.1465,40.0195,20.9205,0.6672,9.2087,,3.601,48.59,3.8665,,76.4667,,1.3589,16.19035,8.7649,0.9045,,6.7675,,42.667,,,,,,,,,,,,
